Date,Open,High,Low,Close,Adj Close,Volume,SMA(Open) 10D,SMA(High) 10D,SMA(Low) 10D,SMA(Close) 10D,SMA(Adj Close) 10D,SMA(Volume) 10D
2021-02-16,2039.75,2079.399902,2035.0,2059.5,2052.895996,9886093.0,1975.440015,2006.28999,1958.130017,1985.0,1978.634888,11465847.7
2021-02-17,2060.0,2095.949951,2050.600098,2083.25,2076.569824,10957388.0,1988.61001,2020.684985,1973.190027,2000.259998,1993.845947,11163163.7
2021-02-18,2085.0,2108.399902,2059.100098,2067.699951,2061.06958,8605531.0,2004.71001,2037.524975,1988.600037,2014.599988,2008.139954,10841032.0
2021-02-19,2057.0,2104.949951,2053.300049,2080.300049,2073.629395,10800704.0,2017.405005,2053.554968,2001.930042,2030.254993,2023.744763,10986655.4
2021-02-22,2080.0,2089.899902,1994.949951,2008.099976,2001.660767,10985697.0,2032.1,2065.644958,2008.520032,2035.919995,2029.391602,11107611.5
2021-02-23,2048.0,2052.899902,2013.599976,2023.449951,2016.961548,11834752.0,2040.705005,2071.974951,2014.650024,2042.649988,2036.100012,11386355.9
2021-02-24,2030.0,2065.25,2026.150024,2061.0,2054.391113,4987735.0,2048.330005,2080.024951,2024.535022,2051.319983,2044.7422,10905173.4
2021-02-25,2076.0,2152.0,2073.0,2144.350098,2137.474121,16085897.0,2057.930005,2088.804956,2034.610022,2060.184998,2053.578796,10550576.1
2021-02-26,2117.0,2133.899902,2070.699951,2085.800049,2079.111816,17297575.0,2064.080005,2094.394946,2040.140015,2064.605005,2057.984644,10872896.2
2021-03-01,2110.199951,2112.0,2062.5,2101.699951,2094.960693,8159670.0,2070.294995,2099.464941,2043.890015,2071.515002,2064.872485,10960104.2
2021-03-02,2122.0,2130.0,2089.100098,2106.0,2099.246826,7915073.0,2078.519995,2104.524951,2049.300024,2076.165002,2069.507568,10763002.2
2021-03-03,2121.050049,2219.899902,2107.199951,2202.100098,2195.038818,14733134.0,2084.625,2116.919946,2054.96001,2088.050012,2081.354468,11140576.8
2021-03-04,2180.0,2189.949951,2157.699951,2175.850098,2168.873047,9892597.0,2094.125,2125.074951,2064.819995,2098.865027,2092.134814,11269283.4
2021-03-05,2156.0,2211.949951,2153.050049,2178.699951,2171.713623,11773630.0,2104.025,2135.774951,2074.794995,2108.705017,2101.943237,11366576.0
2021-03-08,2168.5,2231.899902,2168.0,2191.100098,2184.073975,9002404.0,2112.875,2149.974951,2092.1,2127.005029,2120.184558,11168246.7
2021-03-09,2200.0,2213.800049,2146.600098,2191.050049,2184.02417,6993792.0,2128.075,2166.064966,2105.400012,2143.765039,2136.89082,10684150.7
2021-03-10,2207.0,2215.100098,2170.25,2181.949951,2174.953369,5316182.0,2145.775,2181.049976,2119.81001,2155.860034,2148.947046,10716995.4
2021-03-12,2195.0,2206.399902,2123.899902,2137.600098,2130.745605,7783173.0,2157.675,2186.489966,2124.9,2155.185034,2148.274194,9886723.0
2021-03-15,2140.050049,2148.899902,2080.5,2108.899902,2102.137451,7706170.0,2159.980005,2187.989966,2125.880005,2157.49502,2150.576758,8927582.5
2021-03-16,2114.0,2126.0,2095.5,2100.600098,2093.864258,6402757.0,2160.36001,2189.389966,2129.180005,2157.385034,2150.467114,8751891.2
2021-03-17,2098.050049,2103.0,2035.099976,2055.350098,2048.759277,8865521.0,2157.965015,2186.689966,2123.779993,2152.320044,2145.418359,8846936.0
